what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627260450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627264361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627267602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627268623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627290424
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422627291538
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422627301615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627305190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627306289
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422627308523
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627313069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627313960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627324218
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422627325187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627329421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627330500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627354016
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422627356894
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422627362369
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1422627362541
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1422627362572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422627375815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627398594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627398797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627399125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627399391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627399708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627402463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627402651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627402822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627403057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627403447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627405776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627405963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627406135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627406338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627406651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627409712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627409915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627410118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627410387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627410746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627413496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627413715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627413902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627414089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627414292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627415355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627416923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627438915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627443174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627443393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627443584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627443787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627444178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627446797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627446984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627447155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627447327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627447733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627453405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627453593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627453780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627453968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627454396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627456803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627456990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627457178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627457365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627457756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627459867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627460049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627460220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627460394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627460566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627463156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627463344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627463531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627464109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627466541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627466713
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627466869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627467057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627467401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627469666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627469869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627470057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627470229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627470479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627472432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627472666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627472823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627472995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627473198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627475995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627476245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627476463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627476664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627476983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627478893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627479136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627479339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627479682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422627484139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627485518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627485706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627485893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627486096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627486440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627493507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627493695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627493882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627494085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422627494476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627497164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627498245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627514335
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422627515560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627519279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627520404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627526252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627535981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627537380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627546220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627549501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627550517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627559036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627562497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627565299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627566205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627569479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627574736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627575772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627585858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627588685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627589560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627623470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627633061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627634045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627640134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627647710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627653710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627654976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627663681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627664118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627665445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627676420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627677388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627692826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627694276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627698440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627707303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627708165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627733787
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422627735461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627736867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627775209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627776537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627777595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627780347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627798824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627799449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627800505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422627923061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422627963350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422627964288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628028351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628028710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628042671
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422628047341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422628062396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628063300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628085725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628096716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628106383
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422628117357
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1422628118547
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422628120297
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1422628120297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628135650
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422628138291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628142354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628148171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628157827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628159671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628160158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628160439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628172691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628175458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628176240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628179598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628182266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628183511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628365921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422628366971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422628368748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422628369529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628372717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628373826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628377401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628381897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628491341
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422628496561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628500456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628504744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628505900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628515873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628565999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628567142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628624202
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422628660081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628699530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422628723211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628725372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422628727800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422628736866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422628738475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628740618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628741681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628765178
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422628767116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628785368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628786111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628789324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628792368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628799437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628800410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628805072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628808094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628808925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628812638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628818197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628821245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628827716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628831053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628831991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628855955
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422628857088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628890228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422628988314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422628989455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629056464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629059219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629242348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629255030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629284407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629299324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629303571
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422629304852
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422629317630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629318653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629319585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422629324571
