what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613652063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613659319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613674936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422613685518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613689458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613697676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613704249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613721206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422613726632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613729279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613738857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613745556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613759598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422613766050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613767269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613790782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613796570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613797470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422613802640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613803734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613825502
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613831492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613832016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613834623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613835483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422613841912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613842928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613852474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613859317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613871907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422613879111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422613880048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422613886822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613888091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613892855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422613898052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613898958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613901852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422613957391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613958391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613963207
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422613964644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422613981698
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1422613983136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613984152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422613987522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422614031333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614032520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614036010
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422614056182
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422614056432
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1422614058620
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422614058620
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614103199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614110396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614111708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614118146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614119083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422614129099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614130086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614139212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614159322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614165437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614166390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614172718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614174687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614198477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614203792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614204964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614209479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614210527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614234132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614241307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614241917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614247327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614248405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614266385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614271849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614272662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614276678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614306564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614311895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614313129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614318640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614319655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614342301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614347345
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614348072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614353820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614357913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614358765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614382009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614386890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614387563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614392329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614393236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422614397939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614399033
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614402990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422614418567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614419443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614443032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614461960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614465994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614467337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614468759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614470244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614476938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614478110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614482302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614483081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614500393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614506749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614507546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614512402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614513324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614529895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614534287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614534819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614542432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614543300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614570126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614574750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614575578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614580001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614580876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614598979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614603603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614604165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614608971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614609737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614625964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614630457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614631067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614635358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614636204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614636970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614656032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614660804
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614661335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614664782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422614684701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614692832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614697417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614698167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614701207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614723858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614730069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614730538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422614747157
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614748548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614770682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614775097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614775660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422614778788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614791583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614805807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614808043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614848922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614849766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614853664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422614869009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614869978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614911879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614916767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614934531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614935031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614944802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614945427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422614954864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422615808602
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422615811622
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422615811826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422615818242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422615819820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422615825886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422615826803
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422615828663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422616179198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422616246888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422616955005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422617101994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422619912381
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422619915709
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422619915859
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422619920443
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422619920677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422619924483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422619925228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422619925831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422619927695
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422619940687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422619942958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1422619942973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422619946602
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422619947711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422619983283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422620031071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422620032019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422620037486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422620037783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422620398124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422620442682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621431536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621432081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621569068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621569787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621570303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621571178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621574218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621574686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621578690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621579239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621613651
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1422621617089
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422621617183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422621621015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422621662055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621673344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621686125
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422621687726
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1422621696045
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422621697030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621701277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621724428
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422621725631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621741246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621748403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422621750927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621776750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621780286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422621789641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621790766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621800015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621808423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621824747
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1422621828309
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1422621828888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422621851084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621852616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621861193
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422621869410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422621871316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621872098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422621881238
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422621883129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1422621896071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422621898055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1422621906403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422621908340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422621909934
